TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2000,208531.107
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2001,214383.295
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2002,214031.66199999998
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2003,218982.38600000003
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2004,229872.67099999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2005,249134.69
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2006,286712.98500000004
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2007,302639.834
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2008,310564.61699999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2009,241087.34499999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2010,234370.321
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2011,254272.001
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2012,263450.396
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2013,273323.94299999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2014,281694.545
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2015,298846.00299999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2016,324510.48
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2017,341820.66
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2018,357113.83099999995
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2019,362228.784
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2020,376345.517
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2021,437275.42000000004
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2022,493795.222
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1967,-739.282
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1968,138.339
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1969,112.164
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1970,-35.673
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1971,77.869
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1972,277.201
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1973,-31.126
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1974,-109.587
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1975,73.827
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1976,-323.485
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1977,-49.981
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1978,259.556
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1979,167.893
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1980,-8.143999999999998
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1981,41.981
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1982,-191.788
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1983,-259.002
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1984,208.57
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1985,275.914
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1986,476.729
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1987,-267.945
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1988,557.531
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1989,753.837
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1990,758.54
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1991,-216.36400000000003
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1992,-701.347
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1993,-126.857
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1994,-64.918
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1995,82.99499999999999
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1996,-8.956999999999994
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1997,326.957
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1998,28.449
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1999,-78.82600000000001
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2000,63.922
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2001,94.569
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2002,2.0570000000000004
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2003,64.96700000000001
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2004,41.585
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2005,928.75
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2006,280.832
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2007,1207.4370000000001
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2008,-153.65800000000002
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2009,416.257
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2010,91.93
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2011,121.21
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2012,418.96099999999996
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2013,-4906.619
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2014,70.08999999999997
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2015,-931.41
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2016,-35.374
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2017,-263.4630000000001
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2018,65.924
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2019,-572.052
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2020,229.07299999999998
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2021,-829.368
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2022,196.341
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1966,84.15700000000001
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1967,-596.023
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1968,155.5
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1969,117.09700000000001
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1970,-20.189
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1971,131.892
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1972,363.554
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1973,-22.128999999999998
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1974,-100.144
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1975,122.42699999999999
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1976,-231.941
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1977,-77.461
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1978,348.414
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1979,177.167
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1980,-7.4350000000000005
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1981,37.503
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1982,-189.12
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1983,-224.643
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1984,296.63
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1985,370.372
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1986,526.021
Import eksklusiv told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1987,-210.14600000000002
