TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2015,26501.735
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2016,28115.089
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2017,29171.837
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2018,29982.997
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2019,27928.052
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2020,30338.253
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2021,30115.972
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Foregående års priser,2022,31015.999
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1966,2015.557
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1967,1994.592
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1968,2330.8740000000003
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1969,2519.897
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1970,2881.9139999999998
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1971,3327.007
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1972,3768.36
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1973,4304.396
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1974,5549.811
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1975,5327.003
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1976,6272.384999999999
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1977,6870.012
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1978,7124.376
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1979,7831.376
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1980,9764.745
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1981,11156.708999999999
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1982,12283.371
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1983,13264.326000000001
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1984,14590.613000000001
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1985,14867.233
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1986,15387.14
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1987,16133.969
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1988,16274.161
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1989,17473.368
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1990,18925.226
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1991,19575.295
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1992,20198.34
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1993,20008.949
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1994,21332.37
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1995,20562.190000000002
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1996,20684.976
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1997,20984.087
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1998,21605.629
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,1999,21636.053
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2000,21670.749
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2001,22353.387000000002
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2002,23315.68
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2003,23147.981
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2004,22686.134
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2005,25105.445
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2006,25699.099
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2007,25390.917999999998
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2008,25977.82
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2009,25553.429
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2010,23597.86
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2011,25929.626
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2012,24757.206000000002
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2013,25552.92
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2014,25241.328999999998
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2015,26157.838
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2016,27661.791
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2017,29469.648
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2018,30153.567
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2019,28440.294
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2020,30573.137
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2021,31930.42
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",Løbende priser,2022,36491.867
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1967,119676.631
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1968,130779.63799999999
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1969,148941.93600000002
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1970,164871.668
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1971,182534.327
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1972,205830.996
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1973,231791.456
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1974,251521.73
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1975,294154.116
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1976,354749.323
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1977,388446.354
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1978,431004.012
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1979,479542.939
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1980,512709.56
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1981,557596.394
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1982,641785.716
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1983,728195.737
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1984,824456.22
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1985,914345.492
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1986,1018815.969
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1987,1031276.011
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1988,1078644.727
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1989,1115376.91
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1990,1199464.784
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1991,1245708.028
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1992,1300802.077
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1993,1324271.506
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1994,1406584.445
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1995,1486611.229
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1996,1564933.789
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1997,1640188.188
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1998,1728818.9449999998
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1999,1826352.165
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2000,1949648.327
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2001,2081310.9309999999
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2002,2155425.2770000002
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2003,2188776.607
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2004,2264433.394
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2005,2441456.08
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2006,2662734.737
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2007,2823034.997
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2008,2933802.993
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2009,2859495.944
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2010,2826064.749
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2011,3009346.119
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2012,3081116.167
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2013,3155896.967
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2014,3249233.654
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2015,3348373.108
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2016,3485302.816
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2017,3540366.9790000003
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2018,3684311.475
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2019,3808073.033
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2020,3761405.351
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2021,4064668.822
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2022,4388451.985
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1966,115226.816
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1967,126141.463
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1968,137713.262
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1969,158173.047
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1970,178908.07700000002
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1971,196077.392
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1972,221219.08
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1973,256159.389
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1974,301227.347
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1975,329057.379
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1976,383267.10699999996
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1977,419911.943
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1978,461921.007
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1979,517398.719
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1980,568840.922
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1981,625987.633
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1982,711148.134
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1983,781862.375
Dansk produktion,REST_TILGANG Øvrige brancher,"Anvendelse, i alt-(Anvendelse)",Løbende priser,1984,869030.34
