ANVENDELSE,TID,P_Mtot,M_tot,P_KL,KL,P_JKL,JKL,P_MDtot,MD_tot,P_MFtot,MF_tot
10120,1992,0.7311840443634539,122116.88519233624,,,,,0.8267137688248013,92477.28764537114,0.7697553102651536,16443.825500391624
10120,1993,0.6642839093314041,130572.26252446802,0.5354800140343722,46040.82728803166,0.5355006927712725,60757.997962694804,0.7510499906980277,99002.45778698903,0.7661648481567471,16461.3908225397
10120,1994,0.6715111646612845,132987.95567314964,0.55840753378127,45387.87597046422,0.5560524592397083,58825.38025581087,0.7640816992679667,98515.2478748234,0.7668313853918252,18321.557082358013
10120,1995,0.6854719079619299,129295.44299417488,0.5615121125424785,46164.5975805441,0.5748830653385903,59382.55105412244,0.7792886219521455,94913.35163436022,0.7615808997661062,19482.959728319
10120,1996,0.6881640500311414,125463.4864987395,0.5752561177948453,45462.042287575714,0.588869024673284,58782.77270912515,0.7979899329601716,89306.46623026625,0.7405359082379476,20617.969810984512
10120,1997,0.7120265135522285,122208.93512221328,0.6016211734152236,45193.502540815694,0.6298812984188098,58713.7681579353,0.8089663757884988,87818.06775436811,0.7689577004936475,21007.96440380202
10120,1998,0.6879699686318473,123079.00033542287,0.6321234757164026,44559.23947542694,0.6686489715828178,58378.140874901896,0.7449224665445288,91349.28003400784,0.7771584829505032,21431.7354380095
10120,1999,0.6586918739741964,121389.69700289983,0.6329874886997925,45024.58226465063,0.6852234784651237,58825.1595915618,0.7149737688647029,89368.69404518158,0.7341543669889508,21626.27876902482
10120,2000,0.7010180877127331,123225.6735084397,0.6461438530057066,45246.87708219392,0.7081786734066793,58503.769338422484,0.7706831913772383,88151.94590995784,0.7527337205393508,24106.9205548516
10120,2001,0.7467483825250122,124433.71579300024,0.669187310703859,45592.63498316185,0.7477257383550137,58728.83842565933,0.8286931137646364,88271.07138333938,0.7686241230452521,25364.99625168827
10120,2002,0.7033666210872405,131672.92024298775,0.6992287670635959,45860.82369118402,0.772929874527391,59051.906031015526,0.7820269489142428,93055.72921884076,0.7661898482771569,27077.469176406124
10120,2003,0.67370641818002,137330.06618808527,0.7322619722122303,44577.47869573811,0.8014341201865416,57762.86746560774,0.75651438047562,94721.31376398772,0.7550310523751835,29464.021287624586
10120,2004,0.6846240194106865,138898.35632973362,0.7490048920266924,43921.296970400144,0.8406857297227415,57090.49690456123,0.7725665466482164,95199.17645811487,0.7622902617089344,29830.108217599816
10120,2005,0.694405077339577,143560.3500797132,0.7802701631151631,42388.12545348303,0.8954527918237158,55742.78847249579,0.7578659766056163,97210.92419265366,0.792354533724964,30734.421226209666
10120,2006,0.7162755049803875,143736.48307688397,0.8084541768171888,41318.56370643333,0.9946941544457751,55330.493461297825,0.7782301169034624,95959.61191677154,0.8079315580006562,33372.16343760903
10120,2007,0.7517939458753219,141485.11913880202,0.8505063559711926,40055.49798338337,1.1012897811709466,54458.75916435959,0.8012972089869019,94875.50455357031,0.8653163230301301,33454.36718289205
10120,2008,0.8280906927900457,138585.6670038636,0.8691378029998336,39833.14111365873,1.1952825298728849,53895.603720535124,0.8720433696591106,91944.57958133772,0.9195179151691296,35821.678356252036
10120,2009,0.7814804231039636,131190.4994277265,0.8701754759841799,38584.43811107627,1.0903367841278986,54045.365025927254,0.8271002394010956,89199.14961386273,0.8636266553937173,31786.86626744396
10120,2010,0.8291184752011341,124018.67655289627,0.881172013103583,37825.135942947294,1.0117773909851924,53247.2142937537,0.8756315992343481,84791.79264992377,0.9211109093875373,29720.904096340528
10120,2011,0.9006053898277258,124229.50524580086,0.882165931861285,36763.99191819429,0.917355811783513,52470.208823687855,0.9411746699222212,86469.94930996765,0.9863727355881563,29473.32479000961
10120,2012,0.9449052778600422,121432.56016080316,0.8997650176505388,35566.53374655911,0.930752686933168,51435.32405389529,0.9881011342988013,83711.52722003341,1.0119873076855506,29762.433551546856
10120,2013,0.9617050673091677,122478.52590562841,0.907631884804707,34882.766144875975,0.9037747285157809,50714.016800343954,1.0091189113013963,84645.01263765169,1.0149505257229978,30508.048634136863
10120,2014,0.9437688777469121,121298.96916424838,0.9266585939114131,33599.14390900448,0.9438840066123234,49337.062789508775,0.9746129594918921,84972.38436391728,0.9877441002694485,30789.564819171075
10120,2015,0.8982235576908932,124499.62377682781,0.9237010984483311,33170.00825094155,0.9706123261604493,49130.04057075207,0.9056758265723674,87502.72522998344,0.9765662151511032,32215.21747517364
10120,2016,0.9007556691131005,124509.59327342063,0.9592824857036217,33297.54299978353,0.9733351918880421,48631.8140050363,0.906355870734982,88050.16393316316,0.9816479265633196,31853.048484978466
10120,2017,0.9554201553640829,127029.86148931578,0.9640818382119138,33684.52093481656,0.9717643872584735,49106.72445118413,0.9739969494079188,90152.86449652417,0.9940174903360482,32821.93353456009
10120,2018,0.9271664245065595,128793.89378616908,0.9860944250281009,33176.52289371424,0.9945813967561552,48561.68312370946,0.9361839339053472,90695.09412087877,0.9882895977096292,33933.94616084326
